panelid,panelwave,year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
2008681,3,2012,8425,2.996334,2.922609,3.161908,3.09713,3.050386,2.978142
2008682,1,2008,682,.5767841,.556136,.5295596,.5003664,.5667205,.5434367
2008682,2,2010,8523,.5767841,.556136,.5295596,.5003664,.5667205,.5434367
2008682,3,2012,8426,.5767841,.556136,.5295596,.5003664,.5667205,.5434367
2008687,1,2008,687,2.873839,2.78853,2.492114,2.566006,2.773644,2.73607
2008687,2,2010,8526,2.873839,2.78853,2.492114,2.566006,2.773644,2.73607
2008687,3,2012,8427,2.873839,2.78853,2.492114,2.566006,2.773644,2.73607
2008688,1,2008,688,1.440025,1.334599,1.580116,1.405318,1.479867,1.357072
2008688,2,2010,8527,1.440025,1.334599,1.580116,1.405318,1.479867,1.357072
2008688,3,2012,8428,1.440025,1.334599,1.580116,1.405318,1.479867,1.357072
2008689,1,2008,689,2.494035,2.459701,2.656364,2.394818,2.543943,2.451636
2008689,2,2010,8528,2.494035,2.459701,2.656364,2.394818,2.543943,2.451636
2008689,3,2012,8429,2.494035,2.459701,2.656364,2.394818,2.543943,2.451636
2008690,1,2008,690,.6862746,.6640747,1.012392,1.056843,.710027,.6895003
2008690,2,2010,8529,.6862746,.6640747,1.012392,1.056843,.710027,.6895003
2008690,3,2012,8430,.6862746,.6640747,1.012392,1.056843,.710027,.6895003
2008692,1,2008,692,1.066703,1.094098,1.56,1.666899,1.104684,1.134266
2008692,2,2010,8531,1.066703,1.094098,1.56,1.666899,1.104684,1.134266
2008692,3,2012,8431,1.066703,1.094098,1.56,1.666899,1.104684,1.134266
2008694,1,2008,694,2.759173,2.715048,2.452548,2.392309,2.677296,2.62812
2008694,2,2010,8533,2.759173,2.715048,2.452548,2.392309,2.677296,2.62812
2008694,3,2012,8432,2.759173,2.715048,2.452548,2.392309,2.677296,2.62812
2008695,1,2008,695,1.695187,1.605294,3.082475,3.165538,1.779814,1.690136
2008695,2,2010,8534,1.695187,1.605294,3.082475,3.165538,1.779814,1.690136
2008695,3,2012,8433,1.695187,1.605294,3.082475,3.165538,1.779814,1.690136
2008696,1,2008,696,2.433712,2.341493,2.22669,2.09086,2.38653,2.280353
2008696,2,2010,8535,2.433712,2.341493,2.22669,2.09086,2.38653,2.280353
2008696,3,2012,8434,2.433712,2.341493,2.22669,2.09086,2.38653,2.280353
2008705,1,2008,705,.9366464,.8855729,.8919653,.8594407,.9290484,.8820778
2008705,2,2010,8540,.9366464,.8855729,.8919653,.8594407,.9290484,.8820778
2008705,3,2012,8435,.9366464,.8855729,.8919653,.8594407,.9290484,.8820778
2008706,1,2008,706,.8286897,.8259835,.7413362,.7122002,.8086269,.7981465
2008706,2,2010,8541,.8286897,.8259835,.7413362,.7122002,.8086269,.7981465
2008706,3,2012,8436,.8286897,.8259835,.7413362,.7122002,.8086269,.7981465
2008707,1,2008,707,1.221875,1.126507,.9712164,.9050136,1.149955,1.063783
2008707,2,2010,8542,1.221875,1.126507,.9712164,.9050136,1.149955,1.063783
2008707,3,2012,8437,1.221875,1.126507,.9712164,.9050136,1.149955,1.063783
2008708,1,2008,708,.9853463,.9088246,.7747493,.7046859,.9290779,.8536936
2008708,2,2010,8543,.9853463,.9088246,.7747493,.7046859,.9290779,.8536936
2008708,3,2012,8438,.9853463,.9088246,.7747493,.7046859,.9290779,.8536936
2008709,1,2008,709,1.199727,1.10555,1.16155,1.070827,1.19416,1.100332
2008709,2,2010,8544,1.199727,1.10555,1.16155,1.070827,1.19416,1.100332
2008709,3,2012,8439,1.199727,1.10555,1.16155,1.070827,1.19416,1.100332
2008710,1,2008,710,2.210427,1.804585,1.904889,1.58083,2.14051,1.756383
2008710,2,2010,8545,2.210427,1.804585,1.904889,1.58083,2.14051,1.756383
2008710,3,2012,8440,2.210427,1.804585,1.904889,1.58083,2.14051,1.756383
2008712,1,2008,712,4.273817,4.121575,3.888633,3.728374,4.190911,4.034931
2008712,2,2010,8546,4.273817,4.121575,3.888633,3.728374,4.190911,4.034931
2008712,3,2012,8441,4.273817,4.121575,3.888633,3.728374,4.190911,4.034931
2008713,1,2008,713,1.798462,1.766952,1.59446,1.471686,1.751393,1.692007
2008713,2,2010,8547,1.798462,1.766952,1.59446,1.471686,1.751393,1.692007
2008713,3,2012,8442,1.798462,1.766952,1.59446,1.471686,1.751393,1.692007
2008715,1,2008,715,.9950333,.9543425,.7631979,.7169983,.9350718,.8924221
2008715,2,2010,8549,.9950333,.9543425,.7631979,.7169983,.9350718,.8924221
2008715,3,2012,8443,.9950333,.9543425,.7631979,.7169983,.9350718,.8924221
2008716,1,2008,716,1.742998,1.713617,1.667987,1.604191,1.730146,1.691145
2008716,2,2010,8550,1.742998,1.713617,1.667987,1.604191,1.730146,1.691145
2008716,3,2012,8444,1.742998,1.713617,1.667987,1.604191,1.730146,1.691145
2008717,1,2008,717,2.844382,2.829327,2.430821,2.441583,2.737449,2.728492
2008717,2,2010,8551,2.844382,2.829327,2.430821,2.441583,2.737449,2.728492
2008717,3,2012,8445,2.844382,2.829327,2.430821,2.441583,2.737449,2.728492
2008718,1,2008,718,.8608969,.761309,.7711395,.679512,.842042,.7442009
2008718,2,2010,8552,.8608969,.761309,.7711395,.679512,.842042,.7442009
2008718,3,2012,8446,.8608969,.761309,.7711395,.679512,.842042,.7442009
2008720,1,2008,720,1.706063,1.513446,1.002094,.9423288,1.474195,1.333359
2008720,2,2010,8553,1.706063,1.513446,1.002094,.9423288,1.474195,1.333359
2008720,3,2012,8447,1.706063,1.513446,1.002094,.9423288,1.474195,1.333359
2008723,1,2008,723,.6321931,.609705,.6524258,.6211361,.6400831,.6151784
2008723,2,2010,8554,.6321931,.609705,.6524258,.6211361,.6400831,.6151784
2008723,3,2012,8448,.6321931,.609705,.6524258,.6211361,.6400831,.6151784
2008724,1,2008,724,.6723525,.5998474,.6374279,.5570374,.6656358,.5904631
2008724,2,2010,8555,.6723525,.5998474,.6374279,.5570374,.6656358,.5904631
2008724,3,2012,8449,.6723525,.5998474,.6374279,.5570374,.6656358,.5904631
2008726,1,2008,726,.6012368,.5815737,.5957439,.5586308,.6020727,.5778641
2008726,2,2010,8557,.6012368,.5815737,.5957439,.5586308,.6020727,.5778641
2008726,3,2012,8450,.6012368,.5815737,.5957439,.5586308,.6020727,.5778641
2008727,1,2008,727,1.417258,1.400659,1.630739,1.528963,1.475633,1.438756
2008727,2,2010,8558,1.417258,1.400659,1.630739,1.528963,1.475633,1.438756
2008727,3,2012,8451,1.417258,1.400659,1.630739,1.528963,1.475633,1.438756
2008728,1,2008,728,3.202387,3.173237,3.61134,3.652204,3.312087,3.299841
2008728,2,2010,8559,3.202387,3.173237,3.61134,3.652204,3.312087,3.299841
2008728,3,2012,8452,3.202387,3.173237,3.61134,3.652204,3.312087,3.299841
2008729,1,2008,729,1.412102,1.362308,1.757202,1.680677,1.488019,1.43256
2008729,2,2010,8560,1.412102,1.362308,1.757202,1.680677,1.488019,1.43256
2008729,3,2012,8453,1.412102,1.362308,1.757202,1.680677,1.488019,1.43256
2008731,1,2008,731,1.485914,1.33043,1.67797,1.468317,1.539158,1.369902
2008731,2,2010,8562,1.485914,1.33043,1.67797,1.468317,1.539158,1.369902
2008731,3,2012,8454,1.485914,1.33043,1.67797,1.468317,1.539158,1.369902
2008733,1,2008,733,.6746231,.6324189,.745106,.6756224,.6947191,.6457049
2008733,2,2010,8563,.6746231,.6324189,.745106,.6756224,.6947191,.6457049
2008733,3,2012,8455,.6746231,.6324189,.745106,.6756224,.6947191,.6457049
2008734,1,2008,734,.7173936,.7166597,.8015429,.7901126,.742014,.7375221
2008734,2,2010,8564,.7173936,.7166597,.8015429,.7901126,.742014,.7375221
2008734,3,2012,8456,.7173936,.7166597,.8015429,.7901126,.742014,.7375221
2008735,1,2008,735,.7683917,.6903558,.8606405,.7284638,.7937106,.702337
2008735,2,2010,8565,.7683917,.6903558,.8606405,.7284638,.7937106,.702337
2008735,3,2012,8457,.7683917,.6903558,.8606405,.7284638,.7937106,.702337
2008736,1,2008,736,.9990855,1.019601,1.343954,1.355084,1.074425,1.092867
2008736,2,2010,8566,.9990855,1.019601,1.343954,1.355084,1.074425,1.092867
2008736,3,2012,8458,.9990855,1.019601,1.343954,1.355084,1.074425,1.092867
2008737,1,2008,737,5.30187,4.907176,3.789162,3.788327,4.844888,4.590164
2008737,2,2010,8567,5.30187,4.907176,3.789162,3.788327,4.844888,4.590164
2008737,3,2012,8459,5.30187,4.907176,3.789162,3.788327,4.844888,4.590164
2008738,1,2008,738,1.109582,1.080858,1.083779,1.063047,1.107254,1.080069
2008738,2,2010,8568,1.109582,1.080858,1.083779,1.063047,1.107254,1.080069
2008738,3,2012,8460,1.109582,1.080858,1.083779,1.063047,1.107254,1.080069
2008739,1,2008,739,4.326138,4.256506,4.178535,4.036108,4.303624,4.212893
2008739,2,2010,8569,4.326138,4.256506,4.178535,4.036108,4.303624,4.212893
2008739,3,2012,8461,4.326138,4.256506,4.178535,4.036108,4.303624,4.212893
2008740,1,2008,740,1.488297,1.477663,1.390731,1.384675,1.468954,1.45906
2008740,2,2010,8570,1.488297,1.477663,1.390731,1.384675,1.468954,1.45906
2008740,3,2012,8462,1.488297,1.477663,1.390731,1.384675,1.468954,1.45906
2008742,1,2008,742,.6328704,.5792977,.538722,.506767,.6079578,.5608631
2008742,2,2010,8572,.6328704,.5792977,.538722,.506767,.6079578,.5608631
2008742,3,2012,8463,.6328704,.5792977,.538722,.506767,.6079578,.5608631
2008744,1,2008,744,1.697213,1.667372,1.52303,1.514064,1.657018,1.632717
2008744,2,2010,8573,1.697213,1.667372,1.52303,1.514064,1.657018,1.632717
2008744,3,2012,8464,1.697213,1.667372,1.52303,1.514064,1.657018,1.632717
2008745,1,2008,745,1.13427,1.060837,1.112421,1.052613,1.132971,1.062737
2008745,2,2010,8574,1.13427,1.060837,1.112421,1.052613,1.132971,1.062737
2008745,3,2012,8465,1.13427,1.060837,1.112421,1.052613,1.132971,1.062737
2008746,1,2008,746,3.529381,3.231425,2.092335,1.938615,3.038578,2.793724
2008746,2,2010,8575,3.529381,3.231425,2.092335,1.938615,3.038578,2.793724
2008746,3,2012,8466,3.529381,3.231425,2.092335,1.938615,3.038578,2.793724
2008748,1,2008,748,1.322426,1.267437,1.325892,1.258385,1.328531,1.269777
2008748,2,2010,8576,1.322426,1.267437,1.325892,1.258385,1.328531,1.269777
2008748,3,2012,8467,1.322426,1.267437,1.325892,1.258385,1.328531,1.269777
2008752,1,2008,752,.7674309,.7346836,.7135791,.6984207,.7571282,.7282431
2008752,2,2010,8579,.7674309,.7346836,.7135791,.6984207,.7571282,.7282431
2008752,3,2012,8468,.7674309,.7346836,.7135791,.6984207,.7571282,.7282431
2008753,1,2008,753,1.848603,1.677967,1.758701,1.64206,1.831981,1.674695
2008753,2,2010,8580,1.848603,1.677967,1.758701,1.64206,1.831981,1.674695
2008753,3,2012,8469,1.848603,1.677967,1.758701,1.64206,1.831981,1.674695
2008755,1,2008,755,.7784351,.7436858,.7788799,.7398614,.7813535,.7451594
2008755,2,2010,8581,.7784351,.7436858,.7788799,.7398614,.7813535,.7451594
2008755,3,2012,8470,.7784351,.7436858,.7788799,.7398614,.7813535,.7451594
2008756,1,2008,756,1.678106,1.614816,1.612346,1.593282,1.666161,1.615611
2008756,2,2010,8582,1.678106,1.614816,1.612346,1.593282,1.666161,1.615611
2008756,3,2012,8471,1.678106,1.614816,1.612346,1.593282,1.666161,1.615611
2008757,1,2008,757,.7667266,.714062,.7542221,.6898567,.7664538,.7102417
2008757,2,2010,8583,.7667266,.714062,.7542221,.6898567,.7664538,.7102417
2008757,3,2012,8472,.7667266,.714062,.7542221,.6898567,.7664538,.7102417
2008758,1,2008,758,.7156073,.6814223,.7153511,.6765381,.718273,.6825147
2008758,2,2010,8584,.7156073,.6814223,.7153511,.6765381,.718273,.6825147
2008758,3,2012,8473,.7156073,.6814223,.7153511,.6765381,.718273,.6825147
2008759,1,2008,759,.7340307,.7440296,.7096885,.753825,.7307295,.7487313
2008759,2,2010,8585,.7340307,.7440296,.7096885,.753825,.7307295,.7487313
2008759,3,2012,8474,.7340307,.7440296,.7096885,.753825,.7307295,.7487313
2008761,1,2008,761,.6435111,.624692,.6868486,.6409702,.6568635,.6311041
2008761,2,2010,8587,.6435111,.624692,.6868486,.6409702,.6568635,.6311041
2008761,3,2012,8475,.6435111,.624692,.6868486,.6409702,.6568635,.6311041
2008762,1,2008,762,3.105732,2.989774,3.425129,3.263263,3.197801,3.069219
2008762,2,2010,8588,3.105732,2.989774,3.425129,3.263263,3.197801,3.069219
2008762,3,2012,8476,3.105732,2.989774,3.425129,3.263263,3.197801,3.069219
2008763,1,2008,763,.7216486,.6772104,.6488274,.6308449,.7031989,.6668339
2008763,2,2010,8589,.7216486,.6772104,.6488274,.6308449,.7031989,.6668339
2008763,3,2012,8477,.7216486,.6772104,.6488274,.6308449,.7031989,.6668339
2008764,1,2008,764,1.332834,1.253124,1.496896,1.376287,1.376572,1.287446
2008764,2,2010,8590,1.332834,1.253124,1.496896,1.376287,1.376572,1.287446
2008764,3,2012,8478,1.332834,1.253124,1.496896,1.376287,1.376572,1.287446
2008765,1,2008,765,1.222596,1.157253,1.281349,1.18954,1.243345,1.17024
2008765,2,2010,8591,1.222596,1.157253,1.281349,1.18954,1.243345,1.17024
2008765,3,2012,8479,1.222596,1.157253,1.281349,1.18954,1.243345,1.17024
2008766,1,2008,766,2.129129,1.314349,1.167182,.805454,1.763877,1.141158
2008766,2,2010,8592,2.129129,1.314349,1.167182,.805454,1.763877,1.141158
2008766,3,2012,8480,2.129129,1.314349,1.167182,.805454,1.763877,1.141158
2008768,1,2008,768,1.237574,1.144052,1.280531,1.14009,1.254201,1.147374
2008768,2,2010,8593,1.237574,1.144052,1.280531,1.14009,1.254201,1.147374
2008768,3,2012,8481,1.237574,1.144052,1.280531,1.14009,1.254201,1.147374
2008769,1,2008,769,1.172661,1.160825,1.278835,1.274212,1.204292,1.193476
2008769,2,2010,8594,1.172661,1.160825,1.278835,1.274212,1.204292,1.193476
2008769,3,2012,8482,1.172661,1.160825,1.278835,1.274212,1.204292,1.193476
2008770,1,2008,770,3.277069,3.271727,4.241965,4.370627,3.503527,3.516491
2008770,2,2010,8595,3.277069,3.271727,4.241965,4.370627,3.503527,3.516491
2008770,3,2012,8483,3.277069,3.271727,4.241965,4.370627,3.503527,3.516491
2008772,1,2008,772,.6533757,.6218829,.6181983,.5817674,.6461147,.6132248
2008772,2,2010,8597,.6533757,.6218829,.6181983,.5817674,.6461147,.6132248
2008772,3,2012,8484,.6533757,.6218829,.6181983,.5817674,.6461147,.6132248
2008773,1,2008,773,2.31704,2.291672,2.154313,2.069382,2.279294,2.236285
2008773,2,2010,8598,2.31704,2.291672,2.154313,2.069382,2.279294,2.236285
2008773,3,2012,8485,2.31704,2.291672,2.154313,2.069382,2.279294,2.236285
2008774,1,2008,774,1.28137,1.200895,1.260853,1.183195,1.281007,1.20081
2008774,2,2010,8599,1.28137,1.200895,1.260853,1.183195,1.281007,1.20081
2008774,3,2012,8486,1.28137,1.200895,1.260853,1.183195,1.281007,1.20081
2008776,1,2008,776,.6630949,.6199772,.7677321,.6705317,.6931835,.6362152
2008776,2,2010,8601,.6630949,.6199772,.7677321,.6705317,.6931835,.6362152
2008776,3,2012,8487,.6630949,.6199772,.7677321,.6705317,.6931835,.6362152
2008778,1,2008,778,1.640968,1.580306,1.532169,1.407091,1.617149,1.536492
2008778,2,2010,8602,1.640968,1.580306,1.532169,1.407091,1.617149,1.536492
2008778,3,2012,8488,1.640968,1.580306,1.532169,1.407091,1.617149,1.536492
2008779,1,2008,779,2.592822,1.934442,2.583414,2.291715,2.600767,2.025542
2008779,2,2010,8603,2.592822,1.934442,2.583414,2.291715,2.600767,2.025542
2008779,3,2012,8489,2.592822,1.934442,2.583414,2.291715,2.600767,2.025542
2008780,1,2008,780,1.49028,1.433161,1.621196,1.470051,1.530292,1.448221
2008780,2,2010,8604,1.49028,1.433161,1.621196,1.470051,1.530292,1.448221
2008780,3,2012,8490,1.49028,1.433161,1.621196,1.470051,1.530292,1.448221
2008782,1,2008,782,2.31427,2.29964,2.355572,2.376227,2.332937,2.326153
2008782,2,2010,8605,2.31427,2.29964,2.355572,2.376227,2.332937,2.326153
2008782,3,2012,8491,2.31427,2.29964,2.355572,2.376227,2.332937,2.326153
2008783,1,2008,783,.607614,.6049674,.5789356,.5731799,.6028064,.5991178
2008783,2,2010,8606,.607614,.6049674,.5789356,.5731799,.6028064,.5991178
2008783,3,2012,8492,.607614,.6049674,.5789356,.5731799,.6028064,.5991178
2008784,1,2008,784,.8054478,.7751546,.6699969,.6441687,.7698755,.7407857
2008784,2,2010,8607,.8054478,.7751546,.6699969,.6441687,.7698755,.7407857
2008784,3,2012,8493,.8054478,.7751546,.6699969,.6441687,.7698755,.7407857
2008786,1,2008,786,.6493789,.6092605,.5763824,.5381588,.632211,.592843
2008786,2,2010,8609,.6493789,.6092605,.5763824,.5381588,.632211,.592843
2008786,3,2012,8494,.6493789,.6092605,.5763824,.5381588,.632211,.592843
2008787,1,2008,787,.637684,.6141239,.5652748,.5378872,.6205916,.5958742
2008787,2,2010,8610,.637684,.6141239,.5652748,.5378872,.6205916,.5958742
2008787,3,2012,8495,.637684,.6141239,.5652748,.5378872,.6205916,.5958742
2008790,1,2008,790,1.958446,1.917123,1.854189,1.827819,1.938877,1.900722
2008790,2,2010,8613,1.958446,1.917123,1.854189,1.827819,1.938877,1.900722
2008790,3,2012,8496,1.958446,1.917123,1.854189,1.827819,1.938877,1.900722
2008791,1,2008,791,.6612017,.6508334,.656069,.6371613,.6623739,.6496132
2008791,2,2010,8614,.6612017,.6508334,.656069,.6371613,.6623739,.6496132
2008791,3,2012,8497,.6612017,.6508334,.656069,.6371613,.6623739,.6496132
2008793,1,2008,793,1.498486,1.421444,1.355129,1.288983,1.467658,1.392707
2008793,2,2010,8616,1.498486,1.421444,1.355129,1.288983,1.467658,1.392707
2008793,3,2012,8498,1.498486,1.421444,1.355129,1.288983,1.467658,1.392707
2008794,1,2008,794,1.82671,1.788913,2.065624,2.001412,1.889938,1.845777
2008794,2,2010,8617,1.82671,1.788913,2.065624,2.001412,1.889938,1.845777
2008794,3,2012,8499,1.82671,1.788913,2.065624,2.001412,1.889938,1.845777
2008795,1,2008,795,1.714324,1.736051,1.586037,1.599961,1.689813,1.708624
2008795,2,2010,8618,1.714324,1.736051,1.586037,1.599961,1.689813,1.708624
2008795,3,2012,8500,1.714324,1.736051,1.586037,1.599961,1.689813,1.708624
2008797,1,2008,797,.7090541,.6707396,.6610692,.6331593,.6995607,.6636063
2008797,2,2010,8619,.7090541,.6707396,.6610692,.6331593,.6995607,.6636063
2008797,3,2012,8501,.7090541,.6707396,.6610692,.6331593,.6995607,.6636063
2008799,1,2008,799,1.398269,1.368522,1.31259,1.271566,1.381351,1.347978
2008799,2,2010,8620,1.398269,1.368522,1.31259,1.271566,1.381351,1.347978
2008799,3,2012,8502,1.398269,1.368522,1.31259,1.271566,1.381351,1.347978
2008800,1,2008,800,.7743582,.7358793,.6731005,.6520539,.7501089,.7162486
2008800,2,2010,8621,.7743582,.7358793,.6731005,.6520539,.7501089,.7162486
2008800,3,2012,8503,.7743582,.7358793,.6731005,.6520539,.7501089,.7162486
2008801,1,2008,801,1.653492,1.445139,1.493513,1.31054,1.616827,1.414465
2008801,2,2010,8622,1.653492,1.445139,1.493513,1.31054,1.616827,1.414465
2008801,3,2012,8504,1.653492,1.445139,1.493513,1.31054,1.616827,1.414465
2008802,1,2008,802,3.668564,3.586052,3.474911,3.399646,3.635442,3.552216
2008802,2,2010,8623,3.668564,3.586052,3.474911,3.399646,3.635442,3.552216
2008802,3,2012,8505,3.668564,3.586052,3.474911,3.399646,3.635442,3.552216
2008803,1,2008,803,1.394289,1.385562,1.400847,1.371976,1.40117,1.386919
2008803,2,2010,8624,1.394289,1.385562,1.400847,1.371976,1.40117,1.386919
2008803,3,2012,8506,1.394289,1.385562,1.400847,1.371976,1.40117,1.386919
2008804,1,2008,804,1.690243,1.599681,1.47358,1.463222,1.645316,1.574002
2008804,2,2010,8625,1.690243,1.599681,1.47358,1.463222,1.645316,1.574002
2008804,3,2012,8507,1.690243,1.599681,1.47358,1.463222,1.645316,1.574002
2008805,1,2008,805,1.267635,1.26273,1.309357,1.307934,1.282438,1.278318
2008805,2,2010,8626,1.267635,1.26273,1.309357,1.307934,1.282438,1.278318
2008805,3,2012,8508,1.267635,1.26273,1.309357,1.307934,1.282438,1.278318
2008806,1,2008,806,.7073144,.6845583,.7576494,.7365376,.7221996,.699561
2008806,2,2010,8627,.7073144,.6845583,.7576494,.7365376,.7221996,.699561
2008806,3,2012,8509,.7073144,.6845583,.7576494,.7365376,.7221996,.699561
2008807,1,2008,807,1.704201,1.710967,1.852765,1.833622,1.748466,1.74784
2008807,2,2010,8628,1.704201,1.710967,1.852765,1.833622,1.748466,1.74784
2008807,3,2012,8510,1.704201,1.710967,1.852765,1.833622,1.748466,1.74784
2008808,1,2008,808,1.366416,1.344608,1.389021,1.351291,1.376761,1.350695
2008808,2,2010,8629,1.366416,1.344608,1.389021,1.351291,1.376761,1.350695
2008808,3,2012,8511,1.366416,1.344608,1.389021,1.351291,1.376761,1.350695
2008809,1,2008,809,1.493896,1.507576,1.563319,1.516151,1.519226,1.51624
2008809,2,2010,8630,1.493896,1.507576,1.563319,1.516151,1.519226,1.51624
2008809,3,2012,8512,1.493896,1.507576,1.563319,1.516151,1.519226,1.51624
2008811,1,2008,811,2.569053,2.483878,2.174902,2.081295,2.466271,2.376476
2008811,2,2010,8631,2.569053,2.483878,2.174902,2.081295,2.466271,2.376476
2008811,3,2012,8513,2.569053,2.483878,2.174902,2.081295,2.466271,2.376476
2008812,1,2008,812,2.158993,2.104722,2.666583,2.692898,2.270893,2.226628
2008812,2,2010,8632,2.158993,2.104722,2.666583,2.692898,2.270893,2.226628
2008812,3,2012,8514,2.158993,2.104722,2.666583,2.692898,2.270893,2.226628
2008813,1,2008,813,.7949048,.7052535,.7747993,.6826512,.7925558,.7017871
2008813,2,2010,8633,.7949048,.7052535,.7747993,.6826512,.7925558,.7017871
2008813,3,2012,8515,.7949048,.7052535,.7747993,.6826512,.7925558,.7017871
2008814,1,2008,814,.7014213,.6787223,.7402715,.7381366,.7141892,.6967825
2008814,2,2010,8634,.7014213,.6787223,.7402715,.7381366,.7141892,.6967825
2008814,3,2012,8516,.7014213,.6787223,.7402715,.7381366,.7141892,.6967825
2008815,1,2008,815,.7221066,.7062507,.8011827,.7911281,.7454025,.7312728
2008815,2,2010,8635,.7221066,.7062507,.8011827,.7911281,.7454025,.7312728
2008815,3,2012,8517,.7221066,.7062507,.8011827,.7911281,.7454025,.7312728
2008816,1,2008,816,.6372122,.6221186,.6615278,.6236417,.6452174,.6244226
2008816,2,2010,8636,.6372122,.6221186,.6615278,.6236417,.6452174,.6244226
2008816,3,2012,8518,.6372122,.6221186,.6615278,.6236417,.6452174,.6244226
2008817,1,2008,817,.8747721,.7937435,.9846323,.9717051,.9037172,.8358589
